username,date,comment,likes,scraped_at,source
UZMAN ANALİZ,23 Eki 2021 21:01,"GRAM ALTIN geçen hafta analizimizde belirttiğimiz 498,10-502,70 TL Bölgesi alıcıların devrede olduğu ana destek durumundadır. Bu bölge altında günlük kapanış göstermedikçe düşüşten söz edilemez. 536-545 TL ara destek bölgesi olup, düşüş teyidini bu bölgedeki kırılımlar belirleyecektir. 0,618 fibonacci seviyesi olan 553 TL Bölgesi üzerinde yükseliş hareketine devam ederse 0,786 Fibonacci seviyesi olan 565 TL Bölgesine ulaşacaktır. Bu bölge üzerinde günlük kapanışlar gerçekleştirirse 1 Fibonacci seviyesi olan 581 TL hedef olacaktır. Uzun vadeli zirve hedefi 600 TL bandıdır. Dolar/TL de hızlı yükselişler, Gram Altın fiyatlarını tarihi zirvelere taşımaktadır.Onur yilmazeng26 i n s t g r m adresimden takip ve sorularınızı sorabilirsiniz. TAKİP EDEN KAZANIR.",0,2026-01-04 19:31:21,XAU/TRY
Piskorapci Pisko,12 Kas 2021 15:25,la hepiniz yükseldkten sonra biz demiştik dersinizz,0,2026-01-04 19:31:21,XAU/TRY
Fora Aksesuar,22 Eki 2021 07:27,pazartesi nasıl başlar sizce altın,0,2026-01-04 19:31:21,XAU/TRY
Tolga ceridi,11 Kas 2021 15:35,bunu düşünen en az 20 milyon kişi olduğuna yemin edebilirim ama kanıtlayamam .. hayırlısı olsun,0,2026-01-04 19:31:21,XAU/TRY
essih asrob,21 Eki 2021 18:52,"eplas, damlama su sistemi ile borsada tek, su şurası ile hisse yükselişe geçiyor, %500 bedelsiz+%900bedeliside cabası,",0,2026-01-04 19:31:21,XAU/TRY
mavi mavi,01 Kas 2021 15:50,Yok anasının amı,0,2026-01-04 19:31:21,XAU/TRY
Güven Mg,01 Eki 2021 16:34,Cüzi miktarda (200-300 tl) Chz alıp parayı unutun. İlerde ilacınız olabilir kaybederseniz de çok bir şey gitmez bu seviye de alın pişman olmayın,0,2026-01-04 19:31:21,XAU/TRY
Enes Yıldız,29 Haz 2021 10:25,"korunma aracı , 1 yılda paranınızı katlayın kriptoya bakın çağa ayak uydurun millet parayı çuvalladı , şuan piyasa baya düşük etherium alın xlm alın mina coin var yeni çıktı etherium a rakip onu alın saklayın",0,2026-01-04 19:31:21,XAU/TRY
İbrahim Yiğit,24 Ağu 2021 08:08,mina coin mi o ne la,0,2026-01-04 19:31:21,XAU/TRY
Lori Grand,22 Nis 2021 01:44,selam,0,2026-01-04 19:31:21,XAU/TRY
ğğğ ğğğ,20 May 2021 20:06,مزمار العصفور اللى مطير العقول ومكسر افراح مصر الموسيقار مصطفى باسط جديد,0,2026-01-04 19:31:21,XAU/TRY
Ali Özdemir,21 Nis 2021 21:18,https://www.teknolojihabercim.com/2021/04/bugun-kripto-para-piyasasinda-yasanan-onemli-gelismeler.html,0,2026-01-04 19:31:21,XAU/TRY
Fırat Dağlar,19 Nis 2021 13:50,"Teleg ram &quot;Gümüş Silver XAG Türkiye&quot; gru buna bekleriz. Canlı sohbetler, anlık paylaşımlar ve daha fazlası.",0,2026-01-04 19:31:21,XAU/TRY
Mert Han,26 Mar 2021 22:07,600k geliyor,0,2026-01-04 19:31:21,XAU/TRY
Ahmet Çetin,25 Mar 2021 22:34,https://get.cryptobrowser.site/21475599,0,2026-01-04 19:31:21,XAU/TRY
Fırat Dağlar,23 Mar 2021 13:26,Arkadaşlar gümüş gru buna bekleriz. Teleg ram arama çubuğuna &quot;Gümüş Silver Xag Türkiye&quot; yazarsanız karşınıza çıkar..,0,2026-01-04 19:31:21,XAU/TRY
Tuncay Ataklı,25 Şub 2021 20:39,ulan bu altincilar. ne ayka anlamadim.,0,2026-01-04 19:31:21,XAU/TRY
gardiyan54,15 Şub 2021 09:10,"altın almıyo insanlar artık. yatırım şekilleri değişti. kripto paralar, borsa, gibi. zaten 200 liradan 500 e ışınlandı nereye gidecektiki 1gr metal sonuçta. beklenmedik hareket değildi bunlar. 500 lerden alanlara geçmiş olsun.",0,2026-01-04 19:31:21,XAU/TRY
ilhan mr,15 Haz 2021 16:37,"; elle tutulmaz, gözle görülmez. bişey... kripto par. yarın birisi deseki kripto paralar öldü diye bunlar ağıt yakar. tabi Nasreddin Hoca hemen cevabı yapıştırmış : &quot; kazandırırken inanıyordun da ölünce mi inanmıyorsun&quot;",0,2026-01-04 19:31:21,XAU/TRY
Ali Ogur,21 Haz 2021 11:18,Borsa balonundan da bahset,0,2026-01-04 19:31:21,XAU/TRY
Omer Sahin,05 Kas 2021 17:59,bunların gözü kör olmuş kripto diyorlar hemde altın gibi bir madenle kiyasliyor.yarin birgun çoktumu gorursun kimseyi yanliş yonlendirme ytd.,0,2026-01-04 19:31:21,XAU/TRY
Yasin Yenilmez,07 Şub 2021 22:55,Dolarda zarardan kurtulmanın tek yolu gidip parayı bankadan çekmenizdir. Herkes sini bile çekse 50 milyar usd eder. Bu para ülkede yok. Usd bir anda uçuşa gecer. Dolayısı ile altın da artar. Nasıl amerikada küçük yatırımcı birleşip para babalarını yıktı. Siz de bunu yapabilirsiniz. Tersten çıkmanın tek yolu bu. Edilgen değil etken olmak. Küçük yatırımcının bu gücü var ama farkında değil. Bi kere deneyin ya. Ne kaybedersiniz. Sonra isterseniz yine bankaya koyun. Bakın neler neler oluyor . Para babaları nasıl panikleyip dolar alışına geçecek.,0,2026-01-04 19:31:21,XAU/TRY
Raşit Gökçe Mandacı,15 Şub 2021 19:06,"Bu ulkede Altın Dolarla alınıyor guzel kardesim, kolay mı o senin dediğin 😂😂",0,2026-01-04 19:31:21,XAU/TRY
Raşit Gökçe Mandacı,15 Şub 2021 19:06,"Doları saticaksin, altin alicaksin, ama zaten o altini da dolarla alicaksin..",0,2026-01-04 19:31:21,XAU/TRY
Simon Brown,23 Haz 2021 08:10,niye tl ile vermiyorlar mı?,0,2026-01-04 19:31:21,XAU/TRY
Ferdi Irmak,05 Şub 2021 19:48,11.855 e kadar yolu var son yukarı devam,0,2026-01-04 19:31:21,XAU/TRY
Ottaman Empire,09 Oca 2021 13:06,altında önce 400 ler sonrada 370 ler gelecek gibi....çünkü insanlar bitcoin gibi şeylere yöneldi ve pandeminin de sonuna geliyoz gibi sizce de öyle değil mi ?,0,2026-01-04 19:31:21,XAU/TRY
ğğğ ğğğ,20 May 2021 20:01,dislike ı bozmuyorum.,0,2026-01-04 19:31:21,XAU/TRY
Erol Kara,06 Oca 2021 13:50,Hergün girişe 0.22 cent 25 dolar olunca çekebiliryorsunuz https://cooin.io/ref/pHmuk2jREASF,0,2026-01-04 19:31:21,XAU/TRY
Yasin Bozkurt,10 Oca 2021 22:53,150 gün buna mı gireceğiz her gün mk günlük 1 tl için,0,2026-01-04 19:31:21,XAU/TRY
Vedat Kavak,04 Oca 2021 16:39,"Arkadaşlar ilerde borsada olacak coinlerden BeNetwork ve PiiNetwork için android ve ios markete girip uygulamaları indirip kazıma başlayın. Topraktan giren kazanır burda. Pii coin sayım 1000 i aştı yalnız fazla talep olduğundan kazım oranı düştü. BeNetwork daha yeni, kazım oranı da baya hızlı. Davetiye kodu ikisinde de : vedatkavak",0,2026-01-04 19:31:21,XAU/TRY
Veysel Bilen,01 Oca 2021 20:22,burda çeyrek yarım tam altın fiyatları görebiliyormuyuz,0,2026-01-04 19:31:21,XAU/TRY
Veysel Bilen,01 Oca 2021 20:22,burda çeyrek yarım tam altın fiyatları gore biliozmu,0,2026-01-04 19:31:21,XAU/TRY
Mustafa Emiroğlu,23 Kas 2020 07:53,2021 e kalmaz 20 bin olacak,0,2026-01-04 19:31:21,XAU/TRY
REnes RIşık,23 Kas 2020 15:59,neye göre bir tahmin,0,2026-01-04 19:31:21,XAU/TRY
_RedKit,27 Kas 2020 13:30,üstüne oturduğu organa göre,0,2026-01-04 19:31:21,XAU/TRY
Sercan Altan,30 Ara 2020 12:33,:) :) :),0,2026-01-04 19:31:21,XAU/TRY
Murat Çelik,03 Kas 2020 10:23,5.00 xau ne anlama geliyo arkadaşlar,0,2026-01-04 19:31:21,XAU/TRY
Mustafa Şimşek,06 Kas 2020 09:45,1 ons altın,0,2026-01-04 19:31:21,XAU/TRY
Armağan Kahraman,06 Kas 2020 17:31,1 ons 31.1 gr a denk geliyor. gramdan takip etmiyorsaniz. ons u 31.1 e bolup usd kurunu tl ye cevirip 1 gr altinin fiyatini gorursunuz.,0,2026-01-04 19:31:21,XAU/TRY
Kaf dagi Yenee,06 Eki 2020 21:18,gramin sebolu nasil,0,2026-01-04 19:31:21,XAU/TRY
Kadir Berk Balatlı,09 Eki 2020 11:10,Ata sembolü nedir ?,0,2026-01-04 19:31:21,XAU/TRY
Ahmet Yüce,26 Ara 2020 12:20,kızlık soyadı nedir,0,2026-01-04 19:31:21,XAU/TRY
Nazmi Aksüt,06 Eki 2020 11:05,"Trump hastaneden çıkışıyla döviz kurları destek kazandı. Altın, gümüş gibi emtialar da ufak geri çekilme görülebilir. Altın ONS 1865 destek, ilk hedef 1925. onuryilmazeng26 i n s t g r m adresimden takip ve sorularınızı sorabilirsiniz.",0,2026-01-04 19:31:21,XAU/TRY
Nazmi Aksüt,02 Eki 2020 19:59,Slm bol kazanç arkadaşlar,0,2026-01-04 19:31:21,XAU/TRY
Nazmi Aksüt,02 Eki 2020 16:28,"ABD başkanı ve eşi Corona yakalandı, destek paketinin Cuma günü kararlaştırılması beklentisiyle Altın ONS 1842 destek, ilk hedef 1934. onuryilmazeng26 i n s t g r m adresimden takip ve sorularınızı sorabilirsiniz.",0,2026-01-04 19:31:21,XAU/TRY
Taner Yucell,28 Eyl 2020 11:06,‼️uçak savar gibi ‼️ Maşallah 🚀🚀,0,2026-01-04 19:31:21,XAU/TRY
Arch Quartet,23 Eyl 2020 18:03,En geç 13.900 tepki gelir sonra 18.000,0,2026-01-04 19:31:21,XAU/TRY
Ömür Varol,17 Eyl 2020 15:56,altın hesabı en iyi olan banka hangisi sizce,0,2026-01-04 19:31:21,XAU/TRY
BİLAL PALA,28 Eyl 2020 20:28,Türkiye Finans,0,2026-01-04 19:31:21,XAU/TRY
Yasemin Deger,04 Oca 2021 08:30,Vakıf katılım,0,2026-01-04 19:31:21,XAU/TRY
Serkan Coban,07 Eyl 2020 12:38,doviz alıp satmak için önerebileceğiniz uygulama varmı,0,2026-01-04 19:31:21,XAU/TRY
Alptogan Paçacioglu,14 Eyl 2020 21:32,HİSSE değil BYF Eft ler İle ilgili bilgi alışverişi yapılacak tek yer https://t.me/BYFON,0,2026-01-04 19:31:21,XAU/TRY
Ersal Kirkoyun,24 Ağu 2020 07:04,Yon yukari. Bugun oglene kadar dusus yapmazsq sali buyuk gun olur,0,2026-01-04 19:31:21,XAU/TRY
PASSENGER7,20 Ağu 2020 13:43,almalı mı satmalı mı karar veremedim. Öngörüsü olan?,0,2026-01-04 19:31:21,XAU/TRY
Haydar Şahin,21 Ağu 2020 03:12,sat aksama dogru al,0,2026-01-04 19:31:21,XAU/TRY
Ibrahim Uysal,20 Ağu 2020 00:11,Offffffffffff ne salmıs beee yarın altın 420 ye duser,0,2026-01-04 19:31:21,XAU/TRY
Kubilay Aksoy,13 Ağu 2020 17:48,fena yükselecek,0,2026-01-04 19:31:21,XAU/TRY
sami demir,11 Ağu 2020 16:35,altın aylıklarda saldı.Terstekiler geçmiş olsun.Bundan sonra en duymak istemediğini sözcük altın olmasın,0,2026-01-04 19:31:21,XAU/TRY
Celil Sar,11 Ağu 2020 09:38,Pardon yanlışlıkla yazıldı alttaki lütfen ciddiye almayın silinmiyor :(,0,2026-01-04 19:31:21,XAU/TRY
Teknik Analiz,11 Ağu 2020 07:18,altincilarin el'neverd'ler,0,2026-01-04 19:31:21,XAU/TRY
Ramazan Nurten Ekinci,06 Ağu 2020 07:58,FX TRD,0,2026-01-04 19:31:21,XAU/TRY
Ferhat Karakaya,05 Ağu 2020 20:36,calistiginiz forex firmasi hangisi tafsiye edeceginiz,0,2026-01-04 19:31:21,XAU/TRY
Selim Şah,07 Ağu 2020 11:38,hiç bulaşma diyecem ama yine bir şekilde arayıp bulacan:),0,2026-01-04 19:31:21,XAU/TRY
Haydar Şahin,21 Ağu 2020 03:14,aynen dolandırılırsın :),0,2026-01-04 19:31:21,XAU/TRY
Adil Oktay,29 Tem 2020 22:19,1gram kaç xau yapıyor yeniyim tskler,0,2026-01-04 19:31:21,XAU/TRY
Oğuz Tokalak,03 Ağu 2020 06:21,"XAU/TRY 1 ONS Altının TL fiyatıdır. 1 ONS altın da 31,10 Gr olarak hesaplanır.",0,2026-01-04 19:31:21,XAU/TRY
Oğuz Tokalak,03 Ağu 2020 06:24,"Gerçekte 1 ONS 31,07 Gr dır. Ancak finansal hesaplarda 31,10 Gr kabul edilir.",0,2026-01-04 19:31:21,XAU/TRY
Hakan Çelik,27 Tem 2020 03:27,nire gidiyon kardeş,0,2026-01-04 19:31:21,XAU/TRY
Fatih Kavrik,22 Tem 2020 10:20,ZİRVEEEEEEE,0,2026-01-04 19:31:21,XAU/TRY
Doğukan Türk,04 Haz 2020 14:34,xau cikinca gram altinda mi deger kazaniyor ? es zamanli?,0,2026-01-04 19:31:21,XAU/TRY
Tunahan Aydın,07 Haz 2020 09:12,gram altın hem xau dan hemde dolardan etkilenir,0,2026-01-04 19:31:21,XAU/TRY
Fikriye Sancak,18 Haz 2020 11:51,xau yani ons altin demek oncikmazsa olmaz. 1 ons 31.10 gr altin demek. ons×dolar÷31.10=gram altin,0,2026-01-04 19:31:21,XAU/TRY
Selen Selen,28 Tem 2020 17:08,Gr altın daha çok dolar kuru ile gidiyor ama ons fazla yükselirse baskısından otomatik olarak çıkıyor son dönemlerdeki grın çıkmasının nedeni ons temelli ama dün ve bugün görüşen dolar kurununda etkisiyle çıkıyor,0,2026-01-04 19:31:21,XAU/TRY
Yacht Team,31 May 2020 21:27,Artıyor,0,2026-01-04 19:31:21,XAU/TRY
Halil Gulmez,20 May 2020 01:03,"burası neyin nesi , gram altının ons karşılığı değil mi, gram artarken burası nasıl -%1 olabiliyor,lütfen bir arkadaş açıklayabilir mi",0,2026-01-04 19:31:21,XAU/TRY
Emrah KILIÇ,24 May 2020 18:40,bu ons * USD/try yani an itibariyle ons USD ile dolar çarpımı bunu verir,0,2026-01-04 19:31:21,XAU/TRY
Emrah KILIÇ,24 May 2020 18:41,1735*6.81,0,2026-01-04 19:31:21,XAU/TRY
Ahmet Eroğlu,23 Nis 2020 08:49,yeni trend hayırlı olsun :D,0,2026-01-04 19:31:21,XAU/TRY
Cihangir YILDIRIM,23 Nis 2020 11:53,yükseleceğini mi gösteriyor,0,2026-01-04 19:31:21,XAU/TRY
omer seyfettin,18 May 2020 02:24,4 DE ÇIAKRMI DERSİN ?,0,2026-01-04 19:31:21,XAU/TRY
Sait Ertekin,12 Ağu 2020 13:49,Adam 23 Nisan'a paylaşmış zaten.,0,2026-01-04 19:31:21,XAU/TRY
Alper Gcgn,23 Nis 2020 05:05,Hadi bismillah,0,2026-01-04 19:31:21,XAU/TRY
Nihat Izmir,22 Nis 2020 19:49,altın trade edeceğim güvenlir bir platform soylermisiniz ?,0,2026-01-04 19:31:21,XAU/TRY
michifield,29 Nis 2020 10:56,Yaşadığınız bölgenizdeki herhangi &quot;Bank&quot; veya &quot;Banking Mobile App Platform&quot; ile &quot;Gold trade&quot; yapabilirsiniz.,0,2026-01-04 19:31:21,XAU/TRY
